

============================== EXP at 2026-05-06 05:57:23 ==============================
dev | avg_loss: 2.7734375 | {'exact_match': 0.0, 'rougeL': 6.7734} | threshold: None
train | epoch   0 | g_step:      1/  7140 | loss: 3.3557 | res: 2.9378 | span: 0.4179 | λ: 0.005 | lr: 1.0000e-04 | scale: 1.0 | t: 0.675
train | epoch   0 | g_step:     99/  3570 | loss: 4.1429 | res: 4.3606 | span: 0.0273 | λ: 0.495 | lr: 9.9814e-05 | scale: 1.0 | t: 0.547
train | epoch   0 | g_step:    100/  3570 | loss: 4.0662 | res: 4.2002 | span: 0.0264 | λ: 0.500 | lr: 9.9811e-05 | scale: 1.0 | t: 0.480
train | epoch   0 | g_step:    110/  3570 | loss: 4.2353 | res: 4.4556 | span: 0.0249 | λ: 0.500 | lr: 9.9770e-05 | scale: 1.0 | t: 0.505
train | epoch   0 | g_step:    120/  3570 | loss: 4.0524 | res: 4.2053 | span: 0.0253 | λ: 0.500 | lr: 9.9726e-05 | scale: 1.0 | t: 0.562
train | epoch   0 | g_step:    130/  3570 | loss: 4.1828 | res: 4.3361 | span: 0.0287 | λ: 0.500 | lr: 9.9678e-05 | scale: 1.0 | t: 0.492
train | epoch   0 | g_step:    140/  3570 | loss: 4.0088 | res: 4.2044 | span: 0.0238 | λ: 0.500 | lr: 9.9627e-05 | scale: 1.0 | t: 0.550
train | epoch   0 | g_step:    150/  3570 | loss: 4.3777 | res: 4.5195 | span: 0.0217 | λ: 0.500 | lr: 9.9571e-05 | scale: 1.0 | t: 0.480
train | epoch   0 | g_step:    160/  3570 | loss: 4.2032 | res: 4.3045 | span: 0.0211 | λ: 0.500 | lr: 9.9512e-05 | scale: 1.0 | t: 0.580
train | epoch   0 | g_step:    170/  3570 | loss: 4.2437 | res: 4.4290 | span: 0.0216 | λ: 0.500 | lr: 9.9449e-05 | scale: 1.0 | t: 0.470
train | epoch   0 | g_step:    180/  3570 | loss: 4.0415 | res: 4.3046 | span: 0.0199 | λ: 0.500 | lr: 9.9382e-05 | scale: 1.0 | t: 0.589
train | epoch   0 | g_step:    190/  3570 | loss: 4.2608 | res: 4.5522 | span: 0.0210 | λ: 0.500 | lr: 9.9311e-05 | scale: 1.0 | t: 0.558
train | epoch   0 | g_step:    200/  3570 | loss: 4.4626 | res: 4.6942 | span: 0.0191 | λ: 0.500 | lr: 9.9236e-05 | scale: 1.0 | t: 0.500
train | epoch   0 | g_step:    210/  3570 | loss: 3.9900 | res: 4.1463 | span: 0.0193 | λ: 0.500 | lr: 9.9158e-05 | scale: 1.0 | t: 0.404
train | epoch   0 | g_step:    220/  3570 | loss: 4.0761 | res: 4.2285 | span: 0.0201 | λ: 0.500 | lr: 9.9075e-05 | scale: 1.0 | t: 0.534
train | epoch   0 | g_step:    230/  3570 | loss: 4.0376 | res: 4.2277 | span: 0.0184 | λ: 0.500 | lr: 9.8989e-05 | scale: 1.0 | t: 0.485
train | epoch   0 | g_step:    240/  3570 | loss: 4.0324 | res: 4.2636 | span: 0.0180 | λ: 0.500 | lr: 9.8899e-05 | scale: 1.0 | t: 0.497
train | epoch   0 | g_step:    250/  3570 | loss: 4.1151 | res: 4.3205 | span: 0.0169 | λ: 0.500 | lr: 9.8806e-05 | scale: 1.0 | t: 0.583
train | epoch   0 | g_step:    260/  3570 | loss: 4.4772 | res: 4.7185 | span: 0.0164 | λ: 0.500 | lr: 9.8708e-05 | scale: 1.0 | t: 0.486
train | epoch   0 | g_step:    270/  3570 | loss: 4.2431 | res: 4.4528 | span: 0.0175 | λ: 0.500 | lr: 9.8607e-05 | scale: 1.0 | t: 0.444
train | epoch   0 | g_step:    280/  3570 | loss: 4.0994 | res: 4.2506 | span: 0.0200 | λ: 0.500 | lr: 9.8502e-05 | scale: 1.0 | t: 0.450
train | epoch   0 | g_step:    290/  3570 | loss: 4.2426 | res: 4.3515 | span: 0.0159 | λ: 0.500 | lr: 9.8393e-05 | scale: 1.0 | t: 0.425
train | epoch   0 | g_step:    300/  3570 | loss: 4.2256 | res: 4.4251 | span: 0.0158 | λ: 0.500 | lr: 9.8281e-05 | scale: 1.0 | t: 0.518
train | epoch   0 | g_step:    310/  3570 | loss: 3.9594 | res: 4.1207 | span: 0.0170 | λ: 0.500 | lr: 9.8165e-05 | scale: 1.0 | t: 0.575
train | epoch   0 | g_step:    320/  3570 | loss: 4.2627 | res: 4.4836 | span: 0.0194 | λ: 0.500 | lr: 9.8045e-05 | scale: 1.0 | t: 0.570
train | epoch   0 | g_step:    330/  3570 | loss: 4.1972 | res: 4.3570 | span: 0.0165 | λ: 0.500 | lr: 9.7921e-05 | scale: 1.0 | t: 0.550
train | epoch   0 | g_step:    340/  3570 | loss: 4.1996 | res: 4.4229 | span: 0.0138 | λ: 0.500 | lr: 9.7794e-05 | scale: 1.0 | t: 0.452
train | epoch   0 | g_step:    350/  3570 | loss: 4.1093 | res: 4.3142 | span: 0.0155 | λ: 0.500 | lr: 9.7663e-05 | scale: 1.0 | t: 0.556
dev | avg_loss: 3.40966796875 | {'exact_match': 0.0, 'rougeL': 11.2865} | threshold: None
train | epoch   1 | g_step:    360/  3570 | loss: 4.5781 | res: 4.8209 | span: 0.0161 | λ: 0.500 | lr: 9.7528e-05 | scale: 1.0 | t: 0.488
train | epoch   1 | g_step:    370/  3570 | loss: 4.3195 | res: 4.4976 | span: 0.0147 | λ: 0.500 | lr: 9.7390e-05 | scale: 1.0 | t: 0.633
train | epoch   1 | g_step:    380/  3570 | loss: 4.1941 | res: 4.3788 | span: 0.0132 | λ: 0.500 | lr: 9.7248e-05 | scale: 1.0 | t: 0.442
train | epoch   1 | g_step:    390/  3570 | loss: 4.0032 | res: 4.1327 | span: 0.0152 | λ: 0.500 | lr: 9.7102e-05 | scale: 1.0 | t: 0.497
train | epoch   1 | g_step:    400/  3570 | loss: 4.2247 | res: 4.4398 | span: 0.0140 | λ: 0.500 | lr: 9.6952e-05 | scale: 1.0 | t: 0.476
train | epoch   1 | g_step:    410/  3570 | loss: 4.1062 | res: 4.2746 | span: 0.0141 | λ: 0.500 | lr: 9.6799e-05 | scale: 1.0 | t: 0.541
train | epoch   1 | g_step:    420/  3570 | loss: 4.3178 | res: 4.5899 | span: 0.0153 | λ: 0.500 | lr: 9.6643e-05 | scale: 1.0 | t: 0.503
train | epoch   1 | g_step:    430/  3570 | loss: 4.1463 | res: 4.2700 | span: 0.0132 | λ: 0.500 | lr: 9.6483e-05 | scale: 1.0 | t: 0.490
train | epoch   1 | g_step:    440/  3570 | loss: 4.4247 | res: 4.6391 | span: 0.0133 | λ: 0.500 | lr: 9.6319e-05 | scale: 1.0 | t: 0.500
train | epoch   1 | g_step:    450/  3570 | loss: 4.2217 | res: 4.3356 | span: 0.0129 | λ: 0.500 | lr: 9.6151e-05 | scale: 1.0 | t: 0.534
train | epoch   1 | g_step:    460/  3570 | loss: 4.3193 | res: 4.4873 | span: 0.0143 | λ: 0.500 | lr: 9.5980e-05 | scale: 1.0 | t: 0.587
train | epoch   1 | g_step:    470/  3570 | loss: 4.1398 | res: 4.3802 | span: 0.0139 | λ: 0.500 | lr: 9.5806e-05 | scale: 1.0 | t: 0.479
train | epoch   1 | g_step:    480/  3570 | loss: 3.9870 | res: 4.1422 | span: 0.0132 | λ: 0.500 | lr: 9.5628e-05 | scale: 1.0 | t: 0.470
train | epoch   1 | g_step:    490/  3570 | loss: 4.5063 | res: 4.7209 | span: 0.0123 | λ: 0.500 | lr: 9.5446e-05 | scale: 1.0 | t: 0.548
train | epoch   1 | g_step:    500/  3570 | loss: 3.9265 | res: 4.0533 | span: 0.0135 | λ: 0.500 | lr: 9.5261e-05 | scale: 1.0 | t: 0.532
train | epoch   1 | g_step:    510/  3570 | loss: 4.6820 | res: 4.9284 | span: 0.0118 | λ: 0.500 | lr: 9.5072e-05 | scale: 1.0 | t: 0.525
train | epoch   1 | g_step:    520/  3570 | loss: 4.6206 | res: 4.7843 | span: 0.0112 | λ: 0.500 | lr: 9.4880e-05 | scale: 1.0 | t: 0.578
train | epoch   1 | g_step:    530/  3570 | loss: 4.2801 | res: 4.4370 | span: 0.0138 | λ: 0.500 | lr: 9.4685e-05 | scale: 1.0 | t: 0.479
train | epoch   1 | g_step:    540/  3570 | loss: 4.2229 | res: 4.4179 | span: 0.0147 | λ: 0.500 | lr: 9.4486e-05 | scale: 1.0 | t: 0.487
train | epoch   1 | g_step:    550/  3570 | loss: 3.9867 | res: 4.1187 | span: 0.0141 | λ: 0.500 | lr: 9.4283e-05 | scale: 1.0 | t: 0.625
train | epoch   1 | g_step:    560/  3570 | loss: 4.0275 | res: 4.1995 | span: 0.0125 | λ: 0.500 | lr: 9.4077e-05 | scale: 1.0 | t: 0.465
train | epoch   1 | g_step:    570/  3570 | loss: 3.9125 | res: 4.1671 | span: 0.0138 | λ: 0.500 | lr: 9.3868e-05 | scale: 1.0 | t: 0.575
train | epoch   1 | g_step:    580/  3570 | loss: 4.1723 | res: 4.3530 | span: 0.0145 | λ: 0.500 | lr: 9.3655e-05 | scale: 1.0 | t: 0.460
train | epoch   1 | g_step:    590/  3570 | loss: 4.4609 | res: 4.6120 | span: 0.0123 | λ: 0.500 | lr: 9.3439e-05 | scale: 1.0 | t: 0.492
train | epoch   1 | g_step:    600/  3570 | loss: 4.4769 | res: 4.6664 | span: 0.0126 | λ: 0.500 | lr: 9.3220e-05 | scale: 1.0 | t: 0.511
train | epoch   1 | g_step:    610/  3570 | loss: 4.2303 | res: 4.3687 | span: 0.0110 | λ: 0.500 | lr: 9.2997e-05 | scale: 1.0 | t: 0.533
train | epoch   1 | g_step:    620/  3570 | loss: 4.2330 | res: 4.4517 | span: 0.0123 | λ: 0.500 | lr: 9.2771e-05 | scale: 1.0 | t: 0.479
train | epoch   1 | g_step:    630/  3570 | loss: 4.0547 | res: 4.2079 | span: 0.0128 | λ: 0.500 | lr: 9.2541e-05 | scale: 1.0 | t: 0.562
train | epoch   1 | g_step:    640/  3570 | loss: 4.1316 | res: 4.2801 | span: 0.0126 | λ: 0.500 | lr: 9.2309e-05 | scale: 1.0 | t: 0.479


============================== EXP at 2026-05-06 06:23:01 ==============================
dev | avg_loss: 2.7734375 | {'exact_match': 0.0, 'rougeL': 6.7734} | threshold: None
train | epoch   0 | g_step:      1/  7140 | loss: 3.3557 | res: 2.9378 | span: 0.4179 | λ: 0.005 | lr: 1.0000e-04 | scale: 1.0 | t: 0.798
train | epoch   0 | g_step:      2/  7140 | loss: 3.3171 | res: 4.6513 | span: 0.3956 | λ: 0.010 | lr: 1.0000e-04 | scale: 1.0 | t: 0.516
train | epoch   0 | g_step:      3/  7140 | loss: 3.5300 | res: 7.8730 | span: 0.3605 | λ: 0.015 | lr: 1.0000e-04 | scale: 1.0 | t: 0.488
train | epoch   0 | g_step:      4/  7140 | loss: 3.0351 | res: 3.8173 | span: 0.3055 | λ: 0.020 | lr: 1.0000e-04 | scale: 1.0 | t: 0.523
train | epoch   0 | g_step:      5/  7140 | loss: 2.9281 | res: 4.4097 | span: 0.2730 | λ: 0.025 | lr: 1.0000e-04 | scale: 1.0 | t: 0.559
train | epoch   0 | g_step:      6/  7140 | loss: 2.5529 | res: 3.4513 | span: 0.2362 | λ: 0.030 | lr: 1.0000e-04 | scale: 1.0 | t: 0.525
train | epoch   0 | g_step:      7/  7140 | loss: 3.1070 | res: 3.9567 | span: 0.2152 | λ: 0.035 | lr: 1.0000e-04 | scale: 1.0 | t: 0.476
train | epoch   0 | g_step:      8/  7140 | loss: 3.0590 | res: 3.7297 | span: 0.1821 | λ: 0.040 | lr: 1.0000e-04 | scale: 1.0 | t: 0.660
train | epoch   0 | g_step:      9/  7140 | loss: 3.2514 | res: 3.7482 | span: 0.1568 | λ: 0.045 | lr: 1.0000e-04 | scale: 1.0 | t: 0.505
train | epoch   0 | g_step:     10/  7140 | loss: 2.6725 | res: 3.3677 | span: 0.1284 | λ: 0.050 | lr: 1.0000e-04 | scale: 1.0 | t: 0.474
train | epoch   0 | g_step:     11/  7140 | loss: 2.8066 | res: 3.5169 | span: 0.1257 | λ: 0.055 | lr: 9.9999e-05 | scale: 1.0 | t: 0.580
train | epoch   0 | g_step:     12/  7140 | loss: 2.9699 | res: 4.0018 | span: 0.1223 | λ: 0.060 | lr: 9.9999e-05 | scale: 1.0 | t: 0.483
train | epoch   0 | g_step:     13/  7140 | loss: 2.6517 | res: 3.3768 | span: 0.1268 | λ: 0.065 | lr: 9.9999e-05 | scale: 1.0 | t: 0.467
train | epoch   0 | g_step:     14/  7140 | loss: 2.4595 | res: 3.2253 | span: 0.1226 | λ: 0.070 | lr: 9.9999e-05 | scale: 1.0 | t: 0.611
train | epoch   0 | g_step:     15/  7140 | loss: 3.0232 | res: 3.8689 | span: 0.1168 | λ: 0.075 | lr: 9.9999e-05 | scale: 1.0 | t: 0.499
train | epoch   0 | g_step:     16/  7140 | loss: 2.7628 | res: 3.5189 | span: 0.1036 | λ: 0.080 | lr: 9.9999e-05 | scale: 1.0 | t: 0.437
train | epoch   0 | g_step:     17/  7140 | loss: 2.4625 | res: 3.2590 | span: 0.1030 | λ: 0.085 | lr: 9.9999e-05 | scale: 1.0 | t: 0.618
train | epoch   0 | g_step:     18/  7140 | loss: 2.7203 | res: 3.6171 | span: 0.1017 | λ: 0.090 | lr: 9.9998e-05 | scale: 1.0 | t: 0.581
train | epoch   0 | g_step:     19/  7140 | loss: 2.5965 | res: 3.6930 | span: 0.0932 | λ: 0.095 | lr: 9.9998e-05 | scale: 1.0 | t: 0.486
train | epoch   0 | g_step:     20/  7140 | loss: 2.9646 | res: 4.0637 | span: 0.0857 | λ: 0.100 | lr: 9.9998e-05 | scale: 1.0 | t: 0.520
train | epoch   0 | g_step:     21/  7140 | loss: 2.6324 | res: 3.2390 | span: 0.0853 | λ: 0.105 | lr: 9.9998e-05 | scale: 1.0 | t: 0.522
train | epoch   0 | g_step:     22/  7140 | loss: 2.9796 | res: 3.9332 | span: 0.0792 | λ: 0.110 | lr: 9.9998e-05 | scale: 1.0 | t: 0.541
train | epoch   0 | g_step:     23/  7140 | loss: 2.8096 | res: 3.7671 | span: 0.0791 | λ: 0.115 | lr: 9.9997e-05 | scale: 1.0 | t: 0.478
train | epoch   0 | g_step:     24/  7140 | loss: 2.7309 | res: 3.4698 | span: 0.0868 | λ: 0.120 | lr: 9.9997e-05 | scale: 1.0 | t: 0.668
train | epoch   0 | g_step:     25/  7140 | loss: 2.6444 | res: 3.5192 | span: 0.0736 | λ: 0.125 | lr: 9.9997e-05 | scale: 1.0 | t: 0.484
train | epoch   0 | g_step:     26/  7140 | loss: 2.7553 | res: 3.9543 | span: 0.0713 | λ: 0.130 | lr: 9.9997e-05 | scale: 1.0 | t: 0.476
train | epoch   0 | g_step:     27/  7140 | loss: 2.8819 | res: 3.9594 | span: 0.0746 | λ: 0.135 | lr: 9.9996e-05 | scale: 1.0 | t: 0.638
train | epoch   0 | g_step:     28/  7140 | loss: 3.0520 | res: 3.9380 | span: 0.0765 | λ: 0.140 | lr: 9.9996e-05 | scale: 1.0 | t: 0.492
train | epoch   0 | g_step:     29/  7140 | loss: 2.6957 | res: 3.3981 | span: 0.0711 | λ: 0.145 | lr: 9.9996e-05 | scale: 1.0 | t: 0.453
train | epoch   0 | g_step:     30/  7140 | loss: 3.0535 | res: 3.7115 | span: 0.0660 | λ: 0.150 | lr: 9.9996e-05 | scale: 1.0 | t: 0.599
train | epoch   0 | g_step:     31/  7140 | loss: 2.8034 | res: 3.3906 | span: 0.0683 | λ: 0.155 | lr: 9.9995e-05 | scale: 1.0 | t: 0.567
train | epoch   0 | g_step:     32/  7140 | loss: 3.0818 | res: 3.9454 | span: 0.0702 | λ: 0.160 | lr: 9.9995e-05 | scale: 1.0 | t: 0.551
train | epoch   0 | g_step:     33/  7140 | loss: 2.9268 | res: 3.9284 | span: 0.0643 | λ: 0.165 | lr: 9.9995e-05 | scale: 1.0 | t: 0.503
train | epoch   0 | g_step:     34/  7140 | loss: 2.5268 | res: 3.1080 | span: 0.0638 | λ: 0.170 | lr: 9.9994e-05 | scale: 1.0 | t: 0.609
train | epoch   0 | g_step:     35/  7140 | loss: 3.0838 | res: 3.7797 | span: 0.0647 | λ: 0.175 | lr: 9.9994e-05 | scale: 1.0 | t: 0.511
train | epoch   0 | g_step:     36/  7140 | loss: 3.2856 | res: 4.0908 | span: 0.0613 | λ: 0.180 | lr: 9.9994e-05 | scale: 1.0 | t: 0.491
train | epoch   0 | g_step:     37/  7140 | loss: 3.1215 | res: 3.7233 | span: 0.0610 | λ: 0.185 | lr: 9.9993e-05 | scale: 1.0 | t: 0.560
train | epoch   0 | g_step:     38/  7140 | loss: 2.9468 | res: 3.7204 | span: 0.0605 | λ: 0.190 | lr: 9.9993e-05 | scale: 1.0 | t: 0.680
train | epoch   0 | g_step:     39/  7140 | loss: 2.5151 | res: 3.2712 | span: 0.0576 | λ: 0.195 | lr: 9.9993e-05 | scale: 1.0 | t: 0.465
train | epoch   0 | g_step:     40/  7140 | loss: 3.1555 | res: 3.7675 | span: 0.0619 | λ: 0.200 | lr: 9.9992e-05 | scale: 1.0 | t: 0.437
train | epoch   0 | g_step:     41/  7140 | loss: 2.7882 | res: 3.5240 | span: 0.0570 | λ: 0.205 | lr: 9.9992e-05 | scale: 1.0 | t: 0.665
train | epoch   0 | g_step:     42/  7140 | loss: 2.7810 | res: 3.8157 | span: 0.0576 | λ: 0.210 | lr: 9.9991e-05 | scale: 1.0 | t: 0.478
train | epoch   0 | g_step:     43/  7140 | loss: 2.8986 | res: 3.4367 | span: 0.0530 | λ: 0.215 | lr: 9.9991e-05 | scale: 1.0 | t: 0.431
train | epoch   0 | g_step:     44/  7140 | loss: 2.4643 | res: 3.2181 | span: 0.0567 | λ: 0.220 | lr: 9.9991e-05 | scale: 1.0 | t: 0.533
train | epoch   0 | g_step:     45/  7140 | loss: 2.3561 | res: 3.1728 | span: 0.0532 | λ: 0.225 | lr: 9.9990e-05 | scale: 1.0 | t: 0.518
train | epoch   0 | g_step:     46/  7140 | loss: 3.1580 | res: 3.9658 | span: 0.0574 | λ: 0.230 | lr: 9.9990e-05 | scale: 1.0 | t: 0.477
train | epoch   0 | g_step:     47/  7140 | loss: 2.4379 | res: 3.0099 | span: 0.0484 | λ: 0.235 | lr: 9.9989e-05 | scale: 1.0 | t: 0.621
train | epoch   0 | g_step:     48/  7140 | loss: 2.8839 | res: 3.6717 | span: 0.0497 | λ: 0.240 | lr: 9.9989e-05 | scale: 1.0 | t: 0.512
train | epoch   0 | g_step:     49/  7140 | loss: 2.7881 | res: 3.2823 | span: 0.0520 | λ: 0.245 | lr: 9.9988e-05 | scale: 1.0 | t: 0.430
train | epoch   0 | g_step:     50/  7140 | loss: 2.6517 | res: 3.0840 | span: 0.0568 | λ: 0.250 | lr: 9.9988e-05 | scale: 1.0 | t: 0.629
train | epoch   0 | g_step:     51/  7140 | loss: 2.7108 | res: 3.3170 | span: 0.0458 | λ: 0.255 | lr: 9.9987e-05 | scale: 1.0 | t: 0.502
train | epoch   0 | g_step:     52/  7140 | loss: 2.8060 | res: 3.2151 | span: 0.0469 | λ: 0.260 | lr: 9.9987e-05 | scale: 1.0 | t: 0.453
train | epoch   0 | g_step:     53/  7140 | loss: 2.8376 | res: 3.2077 | span: 0.0510 | λ: 0.265 | lr: 9.9986e-05 | scale: 1.0 | t: 0.634
train | epoch   0 | g_step:     54/  7140 | loss: 3.0373 | res: 3.5635 | span: 0.0465 | λ: 0.270 | lr: 9.9986e-05 | scale: 1.0 | t: 0.469
train | epoch   0 | g_step:     55/  7140 | loss: 2.6923 | res: 3.1087 | span: 0.0455 | λ: 0.275 | lr: 9.9985e-05 | scale: 1.0 | t: 0.431
train | epoch   0 | g_step:     56/  7140 | loss: 2.8328 | res: 3.5026 | span: 0.0451 | λ: 0.280 | lr: 9.9985e-05 | scale: 1.0 | t: 0.662
train | epoch   0 | g_step:     57/  7140 | loss: 3.3322 | res: 4.0882 | span: 0.0413 | λ: 0.285 | lr: 9.9984e-05 | scale: 1.0 | t: 0.489
train | epoch   0 | g_step:     58/  7140 | loss: 2.9136 | res: 3.6242 | span: 0.0424 | λ: 0.290 | lr: 9.9984e-05 | scale: 1.0 | t: 0.432
train | epoch   0 | g_step:     59/  7140 | loss: 2.9222 | res: 3.5390 | span: 0.0404 | λ: 0.295 | lr: 9.9983e-05 | scale: 1.0 | t: 0.535
train | epoch   0 | g_step:     60/  7140 | loss: 3.0367 | res: 3.5783 | span: 0.0437 | λ: 0.300 | lr: 9.9983e-05 | scale: 1.0 | t: 0.528
train | epoch   0 | g_step:     61/  7140 | loss: 3.1063 | res: 3.6184 | span: 0.0389 | λ: 0.305 | lr: 9.9982e-05 | scale: 1.0 | t: 0.477
train | epoch   0 | g_step:     62/  7140 | loss: 2.6962 | res: 3.1799 | span: 0.0385 | λ: 0.310 | lr: 9.9981e-05 | scale: 1.0 | t: 0.659
train | epoch   0 | g_step:     63/  7140 | loss: 2.7453 | res: 3.1450 | span: 0.0431 | λ: 0.315 | lr: 9.9981e-05 | scale: 1.0 | t: 0.588
train | epoch   0 | g_step:     64/  7140 | loss: 3.2404 | res: 3.9291 | span: 0.0406 | λ: 0.320 | lr: 9.9980e-05 | scale: 1.0 | t: 0.536
train | epoch   0 | g_step:     65/  7140 | loss: 2.4164 | res: 2.8670 | span: 0.0377 | λ: 0.325 | lr: 9.9980e-05 | scale: 1.0 | t: 0.481
train | epoch   0 | g_step:     66/  7140 | loss: 2.6143 | res: 3.0511 | span: 0.0382 | λ: 0.330 | lr: 9.9979e-05 | scale: 1.0 | t: 0.561
train | epoch   0 | g_step:     67/  7140 | loss: 2.8134 | res: 3.3656 | span: 0.0372 | λ: 0.335 | lr: 9.9978e-05 | scale: 1.0 | t: 0.521
train | epoch   0 | g_step:     68/  7140 | loss: 3.1360 | res: 3.6914 | span: 0.0367 | λ: 0.340 | lr: 9.9978e-05 | scale: 1.0 | t: 0.494
train | epoch   0 | g_step:     69/  7140 | loss: 2.9898 | res: 3.4240 | span: 0.0340 | λ: 0.345 | lr: 9.9977e-05 | scale: 1.0 | t: 0.544
train | epoch   0 | g_step:     70/  7140 | loss: 2.4004 | res: 2.8592 | span: 0.0338 | λ: 0.350 | lr: 9.9976e-05 | scale: 1.0 | t: 0.505
train | epoch   0 | g_step:     71/  7140 | loss: 3.2898 | res: 3.7493 | span: 0.0381 | λ: 0.355 | lr: 9.9976e-05 | scale: 1.0 | t: 0.482
train | epoch   0 | g_step:     72/  7140 | loss: 2.9417 | res: 3.3721 | span: 0.0358 | λ: 0.360 | lr: 9.9975e-05 | scale: 1.0 | t: 0.541
train | epoch   0 | g_step:     73/  7140 | loss: 2.9296 | res: 3.3326 | span: 0.0399 | λ: 0.365 | lr: 9.9974e-05 | scale: 1.0 | t: 0.558
train | epoch   0 | g_step:     74/  7140 | loss: 2.6953 | res: 3.1091 | span: 0.0406 | λ: 0.370 | lr: 9.9974e-05 | scale: 1.0 | t: 0.498
train | epoch   0 | g_step:     75/  7140 | loss: 2.8833 | res: 3.2816 | span: 0.0328 | λ: 0.375 | lr: 9.9973e-05 | scale: 1.0 | t: 0.611
train | epoch   0 | g_step:     76/  7140 | loss: 3.2627 | res: 3.7087 | span: 0.0308 | λ: 0.380 | lr: 9.9972e-05 | scale: 1.0 | t: 0.608
train | epoch   0 | g_step:     77/  7140 | loss: 2.8105 | res: 3.1303 | span: 0.0305 | λ: 0.385 | lr: 9.9971e-05 | scale: 1.0 | t: 0.538
train | epoch   0 | g_step:     78/  7140 | loss: 2.7557 | res: 2.9813 | span: 0.0311 | λ: 0.390 | lr: 9.9971e-05 | scale: 1.0 | t: 0.479
train | epoch   0 | g_step:     79/  7140 | loss: 2.7306 | res: 3.0551 | span: 0.0338 | λ: 0.395 | lr: 9.9970e-05 | scale: 1.0 | t: 0.632
train | epoch   0 | g_step:     80/  7140 | loss: 2.3606 | res: 2.6841 | span: 0.0366 | λ: 0.400 | lr: 9.9969e-05 | scale: 1.0 | t: 0.457
train | epoch   0 | g_step:     81/  7140 | loss: 2.8111 | res: 3.1591 | span: 0.0355 | λ: 0.405 | lr: 9.9968e-05 | scale: 1.0 | t: 0.433
train | epoch   0 | g_step:     82/  7140 | loss: 2.7032 | res: 3.0067 | span: 0.0311 | λ: 0.410 | lr: 9.9967e-05 | scale: 1.0 | t: 0.661
train | epoch   0 | g_step:     83/  7140 | loss: 2.6264 | res: 2.9539 | span: 0.0301 | λ: 0.415 | lr: 9.9967e-05 | scale: 1.0 | t: 0.481
train | epoch   0 | g_step:     84/  7140 | loss: 2.8521 | res: 3.1953 | span: 0.0327 | λ: 0.420 | lr: 9.9966e-05 | scale: 1.0 | t: 0.445
train | epoch   0 | g_step:     85/  7140 | loss: 2.5124 | res: 2.7762 | span: 0.0299 | λ: 0.425 | lr: 9.9965e-05 | scale: 1.0 | t: 0.608
train | epoch   0 | g_step:     86/  7140 | loss: 2.8525 | res: 3.1211 | span: 0.0355 | λ: 0.430 | lr: 9.9964e-05 | scale: 1.0 | t: 0.618
train | epoch   0 | g_step:     87/  7140 | loss: 2.3996 | res: 2.6839 | span: 0.0277 | λ: 0.435 | lr: 9.9963e-05 | scale: 1.0 | t: 0.518
train | epoch   0 | g_step:     88/  7140 | loss: 2.9330 | res: 3.2655 | span: 0.0304 | λ: 0.440 | lr: 9.9963e-05 | scale: 1.0 | t: 0.498
train | epoch   0 | g_step:     89/  7140 | loss: 3.1970 | res: 3.6669 | span: 0.0298 | λ: 0.445 | lr: 9.9962e-05 | scale: 1.0 | t: 0.547
train | epoch   0 | g_step:     90/  7140 | loss: 3.0794 | res: 3.4123 | span: 0.0258 | λ: 0.450 | lr: 9.9961e-05 | scale: 1.0 | t: 0.549
train | epoch   0 | g_step:     91/  7140 | loss: 2.5286 | res: 2.8593 | span: 0.0299 | λ: 0.455 | lr: 9.9960e-05 | scale: 1.0 | t: 0.520
train | epoch   0 | g_step:     92/  7140 | loss: 2.9390 | res: 3.2626 | span: 0.0321 | λ: 0.460 | lr: 9.9959e-05 | scale: 1.0 | t: 0.629
train | epoch   0 | g_step:     93/  7140 | loss: 3.1974 | res: 3.5539 | span: 0.0339 | λ: 0.465 | lr: 9.9958e-05 | scale: 1.0 | t: 0.607
train | epoch   0 | g_step:     94/  7140 | loss: 2.8438 | res: 3.2499 | span: 0.0289 | λ: 0.470 | lr: 9.9957e-05 | scale: 1.0 | t: 0.556
train | epoch   0 | g_step:     95/  7140 | loss: 2.8070 | res: 3.0718 | span: 0.0258 | λ: 0.475 | lr: 9.9956e-05 | scale: 1.0 | t: 0.481
train | epoch   0 | g_step:     96/  7140 | loss: 2.9184 | res: 3.1998 | span: 0.0253 | λ: 0.480 | lr: 9.9955e-05 | scale: 1.0 | t: 0.531
train | epoch   0 | g_step:     97/  7140 | loss: 3.0943 | res: 3.3761 | span: 0.0293 | λ: 0.485 | lr: 9.9955e-05 | scale: 1.0 | t: 0.518
train | epoch   0 | g_step:     98/  7140 | loss: 3.0490 | res: 3.3875 | span: 0.0267 | λ: 0.490 | lr: 9.9954e-05 | scale: 1.0 | t: 0.491
train | epoch   0 | g_step:     99/  7140 | loss: 3.3308 | res: 3.6593 | span: 0.0230 | λ: 0.495 | lr: 9.9953e-05 | scale: 1.0 | t: 0.542
train | epoch   0 | g_step:    100/  7140 | loss: 3.0510 | res: 3.3374 | span: 0.0273 | λ: 0.500 | lr: 9.9952e-05 | scale: 1.0 | t: 0.537
train | epoch   0 | g_step:    110/  7140 | loss: 2.8880 | res: 3.0897 | span: 0.0271 | λ: 0.500 | lr: 9.9942e-05 | scale: 1.0 | t: 0.524
